age_at_marriage,marriage_duration_years,num_children,education_level,employment_status,combined_income,religious_compatibility,cultural_background_match,communication_score,conflict_frequency,conflict_resolution_style,financial_stress_level,mental_health_issues,infidelity_occurred,counseling_attended,social_support,shared_hobbies_count,marriage_type,pre_marital_cohabitation,domestic_violence_history,trust_score,divorced
27,5,0,Bachelor,Full-time,72725,Same Religion,0,4.5959878900353015,5,Avoidant,10.0,1,1,0,4.240583441140609,4,Love,1,0,7.960432781212791,0
26,8,1,PhD,Unemployed,99796,Different Religion,1,10.0,1,Avoidant,6.92508652442795,1,0,0,7.851012327106631,1,Arranged,1,0,5.580963530576597,1
31,5,1,High School,Full-time,40624,Same Religion,1,5.045816181538946,1,Passive,5.021487745106174,0,0,0,3.78303731614592,5,Arranged,0,0,3.7869034747917154,0
19,5,1,Bachelor,Homemaker,29995,Same Religion,1,7.355127560621726,0,Avoidant,5.609552257940542,0,0,1,4.291046952552664,5,Love,1,0,7.497103983191572,0
22,13,2,Master,Full-time,71057,Different Religion,1,5.212259145940542,1,Passive,5.004853173459283,0,1,1,4.310452814340889,2,Arranged,1,0,2.9782985261945933,1
22,11,1,Bachelor,Part-time,55118,Same Religion,1,5.591089812807489,5,Avoidant,7.73639396778259,1,0,1,3.2358945549092635,3,Love,0,0,6.001658887238849,0
32,17,1,High School,Full-time,65950,Same Religion,1,1.6564204441401085,3,Collaborative,5.842985067730988,0,0,1,4.495608563838101,2,Love,1,0,6.729036801311949,0
36,2,3,No Formal Education,Full-time,84495,Same Religion,1,7.247457284129711,0,Passive,3.397657475790336,0,0,0,1.0,5,Love,1,0,5.055356161112528,1
27,9,1,High School,Full-time,75231,Same Religion,1,4.926086882806633,1,Collaborative,5.865817781967763,0,0,0,10.0,2,Love,1,0,4.719995875135166,0
27,8,2,High School,Full-time,90330,Same Religion,1,1.9369669688257376,2,Collaborative,4.4342667380667855,0,0,0,5.386971995508624,6,Love,0,0,5.789351395547507,0
28,4,3,Bachelor,Full-time,41838,Not Religious,1,3.191376410566165,3,Avoidant,4.015499632597293,1,1,1,6.094594678573397,5,Love,0,0,5.880152593573871,0
33,6,2,Bachelor,Homemaker,77947,Same Religion,1,6.218291369624245,3,Avoidant,4.180750576532559,0,0,0,1.683327092145177,2,Love,1,0,1.697441744185828,0
23,3,1,Master,Full-time,44549,Same Religion,1,4.625371011233983,3,Passive,4.608382512685428,0,0,0,4.146393241058339,2,Arranged,1,0,10.0,1
29,1,0,Bachelor,Unemployed,93378,Different Religion,0,4.374793981274192,4,Collaborative,1.0,0,0,0,6.0280262896016295,3,Love,1,0,7.0027957115993225,0
32,2,4,Bachelor,Full-time,68962,Not Religious,0,5.1355493711956495,5,Avoidant,6.388938673521484,0,0,0,3.1793100932298977,1,Love,1,0,8.623175680439374,0
30,1,1,Bachelor,Part-time,70137,Different Religion,0,1.0,2,Collaborative,6.688132868423892,0,1,0,7.644764044286902,4,Love,1,0,6.153298953912674,0
28,11,0,Bachelor,Full-time,48359,Same Religion,1,2.770332412722826,1,Aggressive,2.3844995345221487,0,0,0,6.272088622921088,1,Love,0,0,10.0,1
33,10,2,PhD,Part-time,49372,Same Religion,1,7.280429499407494,0,Collaborative,1.0959385809610582,0,0,1,5.1620282279924,2,Arranged,0,0,6.6838483770081725,0
18,30,1,Master,Part-time,68105,Not Religious,0,7.030005682955132,1,Avoidant,8.62636820919697,0,0,0,5.843760732846477,4,Love,1,0,6.871610704962953,0
31,13,3,Bachelor,Full-time,94965,Same Religion,1,7.1198773483462166,2,Aggressive,10.0,0,0,0,4.7860073653787065,3,Arranged,0,0,10.0,1
24,1,1,High School,Full-time,91647,Same Religion,0,7.215757925469554,2,Aggressive,4.785590720260873,0,0,0,1.9974053630559585,0,Love,1,0,5.697239028775319,0
18,21,1,PhD,Full-time,67169,Different Religion,0,6.875021185030604,0,Collaborative,7.820081565110913,0,0,0,6.333045276029325,3,Love,1,0,4.581710400091374,0
30,19,0,High School,Full-time,51573,Same Religion,1,8.876803237091274,0,Collaborative,4.6135462725652125,1,0,0,3.183134233897645,4,Love,1,0,8.760577967159202,0
34,5,1,High School,Full-time,71458,Not Religious,1,7.202651043928345,1,Collaborative,5.515627053420917,0,1,1,5.926077940054047,4,Arranged,1,0,6.828274296203898,0
27,8,0,High School,Full-time,85089,Not Religious,1,6.073426029583972,3,Avoidant,3.9954746308847806,0,0,0,8.084839469833907,3,Arranged,1,0,8.547303168591531,0
32,37,2,High School,Part-time,64235,Different Religion,1,9.080181086568404,1,Avoidant,6.886946571469306,0,0,0,5.653258336566035,7,Love,1,0,2.885482409994636,1
36,7,1,Master,Full-time,52254,Not Religious,0,7.069621495411233,3,Avoidant,5.796795808754374,0,1,0,6.185184856318357,2,Love,1,0,3.9468751358722862,0
34,23,1,Bachelor,Full-time,73582,Same Religion,1,7.147676424803917,1,Passive,8.524827835684302,0,0,0,3.764899833056896,3,Love,1,0,5.655986214540915,0
36,1,1,No Formal Education,Full-time,55206,Different Religion,0,4.997611184328092,3,Passive,4.179860355415945,0,0,0,2.97777219214696,4,Love,0,0,7.969156041956152,0
31,2,2,High School,Part-time,52897,Different Religion,1,6.063575611638418,2,Collaborative,6.146111596900362,0,0,0,7.952528023586616,3,Love,0,1,3.410959066122641,1
28,5,1,Bachelor,Full-time,58877,Same Religion,1,3.7192605443315303,2,Avoidant,7.011355114478375,0,1,0,7.69826829103592,3,Love,0,0,7.891291248916993,1
19,8,1,No Formal Education,Part-time,73332,Not Religious,1,2.9711219882489126,3,Collaborative,6.161412152859473,0,0,1,8.447356513405936,3,Arranged,1,0,4.050728102320341,1
26,16,1,Master,Unemployed,55549,Not Religious,1,2.5635913020919188,2,Avoidant,5.871272269155674,0,0,1,10.0,5,Arranged,1,0,8.752568445593296,0
23,40,2,Master,Part-time,59255,Not Religious,1,5.558463421316144,1,Collaborative,8.652654058330818,0,1,0,4.89073592634849,2,Love,1,0,6.407790261109792,1
38,4,0,High School,Full-time,62869,Different Religion,1,8.736834799165948,3,Collaborative,2.420049120549577,1,0,0,6.663158541794791,7,Love,1,0,7.435705683911047,1
27,1,3,Master,Part-time,52363,Same Religion,1,6.869399108445776,0,Avoidant,6.4910933530539,0,0,0,8.24729205989264,3,Love,1,0,6.804128493405251,1
28,16,1,Bachelor,Full-time,90991,Same Religion,0,7.734757207590763,0,Collaborative,3.2344859040115104,0,1,0,9.931487732276596,3,Love,1,1,7.00546816411643,0
30,9,1,Bachelor,Homemaker,96858,Same Religion,1,4.268118300768295,5,Aggressive,2.84887400526028,0,0,0,8.22737374068215,2,Love,1,0,2.437605007806888,0
28,2,1,Bachelor,Unemployed,53943,Same Religion,1,6.604695592461416,2,Collaborative,4.071388968370934,0,0,1,4.1532554978922045,1,Arranged,1,0,8.91665870620426,0
36,6,3,Bachelor,Full-time,44047,Same Religion,1,10.0,1,Aggressive,5.915915354508186,0,0,0,9.348005550416293,0,Love,0,0,4.832356756496295,0
24,13,3,Master,Homemaker,50720,Same Religion,1,7.597632103851544,2,Collaborative,6.19620348747552,0,0,0,7.746416963451597,6,Arranged,1,0,7.348311614854058,0
28,14,0,Bachelor,Part-time,68916,Different Religion,1,5.251881928805155,5,Collaborative,4.427902289029094,1,0,0,6.5503192762316536,2,Love,0,0,6.46045977577354,1
24,6,0,High School,Full-time,58279,Same Religion,0,2.613122362975788,1,Aggressive,7.04862828899271,0,0,0,5.018470120036583,2,Arranged,1,0,5.228934825538799,1
21,3,2,Bachelor,Full-time,34423,Same Religion,1,3.373337560724636,0,Passive,7.242920703457506,0,1,0,9.117173899647748,4,Love,0,0,7.115830987963143,0
24,36,3,Bachelor,Part-time,56883,Same Religion,1,7.313244276498349,6,Passive,9.580727228670664,0,0,0,10.0,3,Love,0,0,3.459159100331123,0
27,10,1,High School,Homemaker,68141,Different Religion,1,6.441685650161571,3,Collaborative,3.984565778845866,0,0,0,5.682286032726286,3,Love,1,0,4.232087688350823,0
25,5,0,Bachelor,Homemaker,79692,Not Religious,1,9.593617412851344,0,Collaborative,3.133647205156588,0,0,0,6.352625795353433,0,Love,1,0,4.484131060037689,0
24,3,0,High School,Part-time,95138,Different Religion,1,6.12938724897421,2,Passive,5.286257136386378,1,0,0,7.045558761909119,0,Love,1,0,6.062558515989907,0
20,13,1,Bachelor,Full-time,51038,Same Religion,1,3.030840535250512,4,Collaborative,1.5360748950312542,0,0,1,3.8720227488001626,2,Love,1,0,7.276525092247439,1
27,2,0,No Formal Education,Part-time,47531,Same Religion,1,5.544720277134932,1,Avoidant,10.0,1,0,0,6.048277469350864,1,Love,0,0,5.5823171608412965,1
20,1,0,High School,Unemployed,54989,Different Religion,0,6.0851089790912285,1,Avoidant,4.199164038536064,0,0,0,7.274945689045796,3,Love,1,0,4.5424056911377,1
31,7,0,Bachelor,Full-time,41088,Same Religion,1,5.229910660131257,2,Collaborative,3.014880843093855,1,0,0,9.887755709140114,5,Love,0,0,8.296255072092153,0
28,3,2,Master,Full-time,45995,Not Religious,1,5.993619468174424,1,Collaborative,5.188280572893999,0,0,0,5.649635731021491,3,Arranged,1,0,9.5022571706027,0
20,9,1,High School,Part-time,46114,Same Religion,1,6.74580955104163,2,Passive,5.24475491821496,0,1,0,6.975920688655528,1,Love,0,0,5.025143246156477,0
26,1,0,PhD,Homemaker,66538,Same Religion,0,1.947323480400732,2,Collaborative,5.603250772318945,0,0,0,4.680513026154262,3,Arranged,1,0,4.550714371169277,0
24,10,1,Bachelor,Unemployed,43342,Same Religion,1,4.657549261606215,1,Collaborative,6.1502107562470165,0,0,1,7.792568658198643,5,Love,1,0,5.845171158647266,0
29,3,4,Master,Full-time,76493,Different Religion,1,8.52409621180801,1,Avoidant,2.592821110376759,0,1,1,5.736862195232838,4,Love,1,0,6.706770425969963,0
34,1,1,High School,Full-time,82982,Same Religion,1,9.225054787553898,1,Collaborative,5.884461349254618,0,0,1,7.878796001045424,2,Love,1,0,4.689600325773494,0
18,1,1,High School,Homemaker,37483,Same Religion,1,3.4471096461500497,1,Aggressive,4.295953536093934,0,0,0,4.610043019587415,1,Love,1,0,6.788873137226378,1
28,27,2,Bachelor,Unemployed,33900,Same Religion,1,3.4506169947127776,1,Avoidant,3.9080101494522745,0,1,0,2.8600496318251847,3,Love,1,0,8.214419493851729,0
27,20,1,Bachelor,Full-time,49280,Same Religion,1,7.527068513120803,2,Collaborative,7.296491511250134,0,0,0,4.445960020654622,1,Arranged,1,0,5.727883688529354,1
31,2,3,Master,Part-time,51973,Not Religious,0,10.0,3,Avoidant,1.0135228590120475,0,0,0,9.084638249716836,2,Arranged,0,0,2.6329425758896265,1
29,15,0,High School,Homemaker,85321,Same Religion,0,6.439560033486024,3,Collaborative,6.813799530435091,0,0,0,5.670080217330506,2,Arranged,0,0,6.673478150190479,1
24,9,1,Bachelor,Homemaker,58993,Same Religion,1,6.217648156437573,1,Collaborative,9.474911451259842,0,0,0,5.780483686694425,1,Love,1,0,4.066417269952908,0
26,35,0,High School,Unemployed,68394,Same Religion,1,4.582568097764306,1,Aggressive,5.9848103069465886,0,0,0,6.600920602499692,4,Love,0,0,6.542227279428606,0
24,4,2,Master,Full-time,68357,Same Religion,1,8.025521618636821,1,Aggressive,10.0,0,0,1,6.154747847356835,2,Love,1,0,6.517512219157792,0
33,11,0,Master,Unemployed,42388,Same Religion,1,5.394453329967284,1,Avoidant,6.8434101807750505,1,0,0,7.004223320257649,4,Love,0,0,4.3810335851167554,0
28,1,1,Bachelor,Full-time,54986,Same Religion,0,9.139754733873572,1,Avoidant,4.3050968840212285,0,0,0,6.30290369028259,3,Love,1,0,5.079880879239044,0
37,5,2,High School,Homemaker,59744,Different Religion,1,6.721289185426405,5,Avoidant,3.0329233361795573,0,0,1,10.0,2,Arranged,1,0,4.7352633968422975,0
27,33,0,Bachelor,Full-time,67551,Not Religious,0,6.518068897314532,1,Avoidant,4.695528033112679,0,1,0,8.7104169881874,1,Love,0,0,8.418294091187484,0
24,7,0,High School,Part-time,31314,Same Religion,1,4.355498396984872,3,Passive,5.348163704585524,0,0,0,7.844785225309133,5,Love,1,0,4.75669310826394,0
20,3,2,High School,Part-time,48108,Not Religious,1,4.426564789850887,0,Collaborative,4.28618961902076,1,0,0,7.634405517802566,1,Love,0,0,6.45442456181273,0
18,1,0,Bachelor,Unemployed,60230,Not Religious,0,4.764131869730989,3,Avoidant,6.8937257772090375,0,0,0,6.857350274591476,6,Love,0,0,2.192440549459035,1
20,12,0,No Formal Education,Part-time,51207,Same Religion,1,5.814329948807366,3,Passive,1.6909497684947246,0,0,0,5.397808347261999,4,Arranged,1,0,5.794755008432775,1
29,10,2,Master,Full-time,31956,Same Religion,1,8.210449090600529,3,Collaborative,2.261981199871106,0,0,1,7.406838119108405,3,Arranged,1,0,7.974944640828413,0
30,4,3,Bachelor,Unemployed,45550,Not Religious,1,7.643762679413467,2,Avoidant,5.539854113076877,0,0,0,3.4557723039994803,4,Arranged,1,0,9.159742890021512,0
20,30,0,Bachelor,Full-time,32150,Different Religion,1,5.060297314489445,3,Collaborative,3.4093735060153536,0,1,1,3.6588109804800775,4,Other,1,1,7.48180222803132,1
32,1,0,No Formal Education,Full-time,87618,Same Religion,1,1.81590384277104,2,Collaborative,4.581314204497089,0,0,1,5.33915190246638,3,Arranged,0,0,5.840827657728295,1
25,3,3,Bachelor,Homemaker,53607,Same Religion,0,4.550232274957113,4,Collaborative,1.8382512600177927,0,1,0,6.776816219578916,2,Love,0,0,5.382944536197954,1
28,25,1,Bachelor,Part-time,58689,Same Religion,0,6.307212481304548,1,Collaborative,4.220340693311362,0,0,0,4.556941061894583,3,Love,1,0,6.0575175288355805,0
36,3,1,PhD,Unemployed,40421,Same Religion,0,6.463281443572912,1,Avoidant,4.283343390828946,1,1,1,7.020555626467724,2,Love,1,0,4.564596141891345,1
32,2,0,High School,Part-time,64614,Different Religion,1,9.666071214517077,1,Passive,3.419211689348208,0,0,0,3.216405586177327,1,Arranged,1,0,6.080308808410805,0
26,7,1,High School,Unemployed,73901,Different Religion,0,8.861290115736972,1,Aggressive,5.9722289608375165,1,0,1,5.449937491762789,2,Love,1,0,5.98789788037277,0
23,17,1,Bachelor,Unemployed,41675,Not Religious,1,7.588480173402503,4,Collaborative,2.359088247545741,0,1,1,2.8742624835352144,2,Arranged,0,0,5.5116239556794,1
18,1,3,High School,Part-time,42125,Same Religion,1,4.701083934726751,2,Passive,8.573288229688744,1,1,0,6.39081497427129,0,Arranged,1,0,7.827480768413592,1
24,28,4,Bachelor,Homemaker,50088,Same Religion,1,6.563499466276809,2,Aggressive,5.713641264552991,0,0,0,9.365853698131522,1,Love,1,0,3.652765594588925,1
26,15,1,Bachelor,Full-time,31998,Different Religion,1,7.026372628278505,1,Collaborative,3.363516843044356,1,0,0,6.153321265803455,4,Love,0,0,7.360258997185809,0
23,1,3,Bachelor,Unemployed,67604,Same Religion,1,8.63565452975051,0,Passive,1.0,0,0,0,8.165761420722024,5,Love,1,0,8.447196678107305,1
27,12,1,No Formal Education,Unemployed,75179,Different Religion,1,4.021845561803432,3,Passive,9.920340992179558,0,0,0,8.079061027888407,3,Other,1,0,5.518214131798107,1
28,4,1,High School,Full-time,31348,Different Religion,1,7.78226652298096,4,Collaborative,6.352645657819043,0,0,0,5.535537408799451,4,Arranged,1,0,6.718050874671056,0
26,5,1,Bachelor,Full-time,77619,Not Religious,0,7.191287514564674,3,Aggressive,7.747754314651674,0,0,0,7.295380936068109,2,Love,1,0,7.226585620139579,0
24,15,2,High School,Homemaker,77634,Different Religion,1,4.982311761994463,2,Collaborative,6.6360453968801725,1,0,0,3.4541917172339565,5,Love,1,0,8.916500605389867,1
28,32,0,Bachelor,Full-time,10000,Different Religion,1,8.607439307401767,4,Collaborative,7.257422754130887,0,0,0,5.607811610812743,2,Love,1,0,4.032015405433039,0
30,1,1,Master,Full-time,37925,Same Religion,0,2.206821761083444,2,Collaborative,5.6899331866439695,0,0,0,6.073547929103016,5,Love,0,0,5.658137979026973,1
22,5,2,Bachelor,Full-time,47868,Not Religious,1,10.0,1,Avoidant,5.969471166714805,0,0,0,4.162183843263541,1,Other,0,0,6.809643748078285,0
35,6,1,High School,Full-time,71367,Same Religion,0,8.63283511119744,2,Passive,5.472892118846846,1,0,0,6.237632353919562,1,Arranged,1,0,6.241441450974767,1
27,4,3,Bachelor,Homemaker,68759,Not Religious,0,5.611837492052564,2,Avoidant,7.093406408080066,0,0,0,4.628041113414465,4,Love,1,1,8.409426520514119,0
28,4,1,Bachelor,Full-time,41501,Same Religion,1,5.15402952030644,1,Avoidant,7.196298330931923,0,0,0,7.903043427389596,2,Love,0,1,3.42880903114374,0
31,1,2,High School,Full-time,92491,Same Religion,1,5.931184226148173,1,Collaborative,5.975521660562378,0,0,0,3.5204462216169743,4,Love,1,0,6.766797069652547,0
29,11,1,Bachelor,Unemployed,45998,Not Religious,1,4.496247796499167,4,Aggressive,7.256433434585559,0,0,0,4.441707439899729,1,Love,1,0,6.584274210542731,1
32,5,0,Bachelor,Full-time,43295,Different Religion,1,5.547452815041754,0,Aggressive,7.426913481936943,0,0,0,6.00177230780777,3,Arranged,0,0,5.065253739054973,0
29,2,0,No Formal Education,Part-time,36782,Different Religion,1,7.641963174843931,3,Aggressive,3.578299063861263,0,0,0,3.965967416614734,4,Love,1,0,8.910374723367589,1
24,16,1,Master,Unemployed,56428,Same Religion,1,4.583548836346726,5,Aggressive,3.4874802857802165,0,0,0,9.43175566310943,4,Love,1,0,6.018456696016954,1
29,16,1,Master,Unemployed,78083,Not Religious,1,7.880467382959914,3,Aggressive,7.129220855762569,0,0,0,1.446003976478332,0,Love,1,0,5.898251310911297,1
22,6,0,Master,Unemployed,41974,Same Religion,1,5.5059825232359865,2,Collaborative,3.30184150616536,0,0,1,4.5167503128159066,4,Love,1,0,1.7158421150553451,0
28,3,1,Master,Full-time,64168,Same Religion,1,8.186438697173159,3,Collaborative,6.0856349117496205,0,0,0,6.453980849162195,4,Arranged,0,0,8.916590764648022,1
27,10,2,PhD,Full-time,64067,Not Religious,0,8.725626826260536,3,Collaborative,2.627937608281907,0,0,0,9.424430728102594,5,Arranged,1,0,5.169240301349072,0
26,3,1,High School,Full-time,59370,Different Religion,1,4.0017010019801,2,Aggressive,4.436778362983618,0,1,0,2.79987951669161,3,Love,0,0,6.242139942097563,1
27,2,3,Bachelor,Full-time,66442,Same Religion,0,1.7802106183828252,5,Aggressive,1.0,0,0,0,3.974682345147567,5,Love,1,0,5.46042204231898,1
18,13,3,Master,Part-time,78121,Same Religion,1,6.330913812421527,2,Collaborative,3.5221147388423417,0,0,0,4.839225256189776,2,Arranged,1,0,7.130477035338253,0
25,1,0,Bachelor,Full-time,65459,Different Religion,1,6.512974746023203,2,Avoidant,5.396421380330014,0,0,1,9.05591812064432,3,Other,0,0,5.560678727004739,0
28,1,1,High School,Part-time,80935,Not Religious,1,3.553649070820129,2,Avoidant,3.1063579886534987,0,0,0,7.487268833299329,4,Love,0,0,5.4527704493388205,0
28,1,1,Bachelor,Full-time,37998,Same Religion,0,9.335818227671847,1,Collaborative,1.0,0,0,0,4.395287841494782,4,Love,0,0,8.743012068345356,1
22,1,0,Bachelor,Full-time,51155,Different Religion,1,5.275752058757411,4,Collaborative,3.042367445453339,0,1,1,8.3060495785935,0,Love,1,0,6.961817134440649,1
34,1,0,High School,Full-time,38023,Different Religion,1,7.279201523204778,0,Avoidant,4.234160155662771,0,0,0,6.617557711737217,3,Love,1,0,6.937685852434807,1
23,40,1,Bachelor,Full-time,70957,Same Religion,1,4.534385862287569,5,Aggressive,6.264470478042136,0,0,1,6.258631455395548,4,Love,1,0,4.224869118885662,1
32,3,0,Bachelor,Part-time,84436,Same Religion,1,3.0140109111670075,2,Aggressive,4.885957201971463,0,0,0,6.818000704730106,4,Love,1,0,6.93649357532104,1
30,1,2,Master,Part-time,53806,Same Religion,1,8.335399280114487,3,Avoidant,2.6449549007864324,1,0,0,4.156342690671475,3,Love,0,0,4.497086768885481,0
24,2,1,Master,Unemployed,65630,Different Religion,1,4.148100328594459,1,Aggressive,7.709046008158339,0,1,0,6.684679642354578,4,Love,0,0,7.603839754192612,1
36,27,2,Master,Homemaker,30109,Same Religion,0,7.571485718220405,2,Avoidant,9.33699597423974,1,0,0,5.432645435796164,2,Love,1,0,6.844486979183986,1
22,7,5,Master,Unemployed,60431,Not Religious,1,4.344928279648212,3,Aggressive,3.1488707451863016,0,1,0,10.0,2,Love,0,0,4.983653760800538,1
32,4,1,Bachelor,Part-time,26536,Different Religion,1,5.560109712101694,3,Aggressive,9.50213859915765,0,0,0,9.293694950530202,6,Other,0,0,6.392786253387687,0
33,20,1,Bachelor,Full-time,61212,Different Religion,0,5.681851652297399,2,Collaborative,4.338770602655147,0,0,1,5.611295109513096,0,Love,1,0,6.870558569435983,0
24,5,2,High School,Full-time,21532,Same Religion,1,5.94775430276209,3,Passive,6.165427550217219,0,0,0,6.854454583061331,2,Love,0,0,7.948422521048119,1
34,4,0,PhD,Unemployed,93889,Same Religion,0,4.715000390583134,2,Avoidant,8.276385884862133,0,1,0,3.965979416479594,5,Love,1,0,5.6011978777291,0
26,2,2,High School,Full-time,58987,Different Religion,1,7.439516325272724,0,Aggressive,8.127408594951026,0,0,0,6.680594554897702,1,Love,1,0,7.989386527325653,0
29,4,1,Master,Full-time,58203,Different Religion,1,7.8853856672935185,1,Collaborative,4.217759774194759,0,0,0,3.685846415760397,8,Love,1,1,9.43658810905782,1
29,3,1,Bachelor,Full-time,98166,Same Religion,1,8.442783987456428,1,Collaborative,8.161744918291575,0,0,0,4.962698607890097,3,Arranged,0,0,7.852233904991097,0
